family,d_nom,d_eff,rep,r2_law,top1_regret,n_terms,traj,depth_sel
random_gp,20,3,13,0.3132330794556859,0.3819826497231304,4.0,t3,1.0
random_gp,20,3,14,0.2848939149309759,0.8942566379191946,4.0,t3,1.5
random_gp,20,3,15,0.63755331644387,0.1689874676948506,4.0,t3,3.0
random_gp,20,3,16,0.0600456931879578,0.6541953837155946,4.0,t3,1.0
random_gp,20,3,17,0.5041031057423393,0.3666109925083223,4.0,t3,2.0
random_gp,20,3,18,0.4546164550602806,0.2499873182483184,4.0,t3,1.0
random_gp,20,3,19,0.0,0.3890246366910099,4.0,t3,1.0
random_gp,20,5,0,0.286940040253922,0.6897897307169708,4.0,t3,2.0
random_gp,20,5,1,0.0,0.5129650411305614,4.0,t3,1.0
random_gp,20,5,2,0.1659557289315499,1.4061396109315307,4.0,t3,1.0
random_gp,20,5,3,0.0,0.6955872790409805,4.0,t3,1.0
random_gp,20,5,4,0.0625972719631502,0.8889983660401009,4.0,t3,1.0
random_gp,20,5,5,0.0,0.8856506879868877,4.0,t3,1.0
random_gp,20,5,6,0.025375730224775,1.2192902414860132,4.0,t3,1.0
random_gp,20,5,7,0.0136481749645315,1.5308331917640063,4.0,t3,1.0
random_gp,20,5,8,0.0486039764958795,0.7048366306386231,4.0,t3,1.0
random_gp,20,5,9,0.3007125079213337,0.8926346791263355,4.0,t3,1.5
random_gp,20,5,10,0.119423973904452,1.479483576466719,4.0,t3,1.0
random_gp,20,5,11,0.1412504845019835,0.9800921579895668,4.0,t3,1.0
random_gp,20,5,12,0.0883682000770624,1.0320280669523068,4.0,t3,1.0
random_gp,20,5,13,0.1566831646593163,0.9059746933502318,4.0,t3,1.0
random_gp,20,5,14,0.3024476594364278,0.6839072272519984,4.0,t3,1.0
random_gp,20,5,15,0.0,1.2975430097585814,4.0,t3,1.0
random_gp,20,5,16,0.0,0.7147140696903805,4.0,t3,1.0
random_gp,20,5,17,0.4643487568364464,1.0756983546653156,4.0,t3,1.0
random_gp,20,5,18,0.0699798921122377,1.3072539061056774,4.0,t3,1.0
random_gp,20,5,19,0.0,0.7979829254739611,4.0,t3,1.0
random_gp,20,9,0,0.0,1.1624001349761162,4.0,t3,1.0
random_gp,20,9,1,0.0,1.3030915421733975,4.0,t3,1.0
random_gp,20,9,2,0.0,1.1008785862308,4.0,t3,1.0
random_gp,20,9,3,0.0,0.3346745911200622,4.0,t3,1.0
random_gp,20,9,4,0.0,0.8263234426692594,4.0,t3,1.0
random_gp,20,9,5,0.0,1.189226308484736,4.0,t3,1.0
random_gp,20,9,6,0.0,0.9973714320318456,4.0,t3,1.0
random_gp,20,9,7,0.0,1.325400069469468,4.0,t3,1.0
random_gp,20,9,8,0.0,0.8545220888889719,4.0,t3,1.0
random_gp,20,9,9,0.0,1.2249935683435005,4.0,t3,1.5
random_gp,20,9,10,0.0,0.9526749372683088,4.0,t3,1.0
random_gp,20,9,11,0.0,0.7604208443070514,4.0,t3,1.0
random_gp,20,9,12,0.0,0.656543025097799,4.0,t3,1.0
random_gp,20,9,13,0.0,1.3539706991134668,4.0,t3,1.0
random_gp,20,9,14,0.0,1.3226176492693538,4.0,t3,1.5
random_gp,20,9,15,0.0,0.7858243026565678,4.0,t3,1.0
random_gp,20,9,16,0.0,1.4718699885224156,4.0,t3,1.0
random_gp,20,9,17,0.0,0.4587140358128463,4.0,t3,1.0
random_gp,20,9,18,0.0313593539971962,0.7677124406736511,4.0,t3,1.0
random_gp,20,9,19,0.0,0.4056361236990886,4.0,t3,1.0
random_gp,67,3,0,0.5556243344799543,1.1921370406696945,4.0,t3,1.0
random_gp,67,3,1,0.4708502356659393,0.4800660642189437,4.0,t3,1.5
random_gp,67,3,2,0.0379073864536759,0.8618251883237237,4.0,t3,1.0
random_gp,67,3,3,0.7916037686079189,0.5599367063423226,4.0,t3,2.0
random_gp,67,3,4,0.6885849295184333,0.6625522056035132,4.0,t3,2.0
random_gp,67,3,5,0.6706156277688552,0.2983626224879516,4.0,t3,2.5
random_gp,67,3,6,0.3423870541792821,0.705661697821074,4.0,t3,1.0
random_gp,67,3,7,0.472392366235624,0.1731678277537277,4.0,t3,3.0
random_gp,67,3,8,0.206472406648899,1.284357078098774,4.0,t3,1.5
random_gp,67,3,9,0.3597680397496969,1.5595220048671032,4.0,t3,1.5
random_gp,67,3,10,0.0,1.5089468809916846,4.0,t3,1.0
random_gp,67,3,11,0.38371906640597,0.5516104039270725,4.0,t3,1.0
random_gp,67,3,12,0.5198469898496693,1.0840140562456324,4.0,t3,2.0
random_gp,67,3,13,0.2156425993637972,0.5240267740655311,4.0,t3,1.5
random_gp,67,3,14,0.1527702178539317,0.992188541219022,4.0,t3,1.0
random_gp,67,3,15,0.2719371588337834,1.4014962603768053,4.0,t3,1.5
random_gp,67,3,16,0.2412901791693535,0.3964857981913104,4.0,t3,1.0
random_gp,67,3,17,0.1450505135022077,1.0233996956978513,4.0,t3,1.0
random_gp,67,3,18,0.2850570560300496,0.0292292699758084,4.0,t3,2.5
random_gp,67,3,19,0.4964924203382765,0.0559125299260403,4.0,t3,1.0
random_gp,67,5,0,0.0,0.7543593936335811,4.0,t3,1.0
random_gp,67,5,1,0.1240530484293337,0.9366108676423835,4.0,t3,1.0
random_gp,67,5,2,0.0133754374645282,0.5684381340631203,4.0,t3,1.5
random_gp,67,5,3,0.0637639754262305,1.582383462057196,4.0,t3,1.5
random_gp,67,5,4,0.0193452356468486,0.558326898511041,4.0,t3,1.0
random_gp,67,5,5,0.0596678480285979,0.8081727113789305,4.0,t3,1.0
random_gp,67,5,6,0.0,0.639853446275637,4.0,t3,1.0
random_gp,67,5,7,0.0,0.2746828610191922,4.0,t3,1.0
random_gp,67,5,8,0.2703088564595187,0.8902259214588664,4.0,t3,2.0
random_gp,67,5,9,0.0,1.4595454736315827,4.0,t3,1.0
random_gp,67,5,10,0.0,0.5616210808033253,4.0,t3,1.0
random_gp,67,5,11,0.1860364976628451,0.4047431288815406,4.0,t3,1.5
random_gp,67,5,12,0.119516696010279,0.7128163280800689,4.0,t3,1.0
random_gp,67,5,13,0.0149733082511733,0.555848745049525,4.0,t3,1.0
random_gp,67,5,14,0.0,0.6912463179994772,4.0,t3,1.0
random_gp,67,5,15,0.0,0.8868380938013852,4.0,t3,1.0
random_gp,67,5,16,0.2182900863680621,0.5940368845807915,4.0,t3,1.0
random_gp,67,5,17,0.2067540352489355,0.687456279582726,4.0,t3,1.0
random_gp,67,5,18,0.1484177430907142,1.1604424202805628,4.0,t3,1.5
random_gp,67,5,19,0.0955125291454206,0.6960880102195327,4.0,t3,1.0
random_gp,67,9,0,0.0,1.190579487454342,4.0,t3,1.0
random_gp,67,9,1,0.0,0.8834135059175017,4.0,t3,1.0
random_gp,67,9,2,0.0,0.8991665535925617,4.0,t3,1.5
random_gp,67,9,3,0.0,0.839659060064964,4.0,t3,1.0
random_gp,67,9,4,0.0,0.766878625500804,4.0,t3,1.0
random_gp,67,9,5,0.0,1.0430179178861043,4.0,t3,1.0
random_gp,67,9,6,0.0,0.8858249460447656,4.0,t3,1.0
random_gp,67,9,7,0.0,1.089285006508786,4.0,t3,1.0
random_gp,67,9,8,0.0099544577864508,1.2655958862407943,4.0,t3,1.0
random_gp,67,9,9,0.0,1.1273637635811733,4.0,t3,1.5
random_gp,67,9,10,0.0,1.2568687791462878,4.0,t3,1.0
random_gp,67,9,11,0.0,0.4314309405811353,4.0,t3,1.0
random_gp,67,9,12,0.0469805612983171,0.6238375194122966,4.0,t3,1.0
random_gp,67,9,13,0.0,1.144840433535284,4.0,t3,1.0
random_gp,67,9,14,0.0,1.1127230568560396,4.0,t3,1.0
random_gp,67,9,15,0.0,1.0332366025617872,4.0,t3,1.0
random_gp,67,9,16,0.0,1.2253076517196568,4.0,t3,1.0
random_gp,67,9,17,0.0,0.9538894890100664,4.0,t3,1.0
random_gp,67,9,18,0.0,1.19381486015637,4.0,t3,1.5
random_gp,67,9,19,0.0,1.1398696578062355,4.0,t3,1.0
